HoleSection,M_Depth,RateofPenetration,WeightonBit,Rotation,Torque,StandpipePressure,FlowIn,FlowOut,PumpStroke,MudWeight,FunnelViscosity,PlasticViscosity,YieldPoint,Gel_Strength10sec,Gel_Strength10min,Solid,LossesSeverity
8.5,3732,9.485999999999999,16.3086,207.96,3.8627999999999996,2634.65,446.44730000000004,52.77,94.29,80.0,38,22,16,4,6,15,Seepage Loss
12.25,3336,0.9404388714733543,37.9,125.0,6.9,2117.0,658.0,42.6,125.0,76.0,43,15,22,5,7,13,Seepage Loss
12.25,3593,12.0,23.0,100.0,9.1,2428.0,636.0,67.7,121.0,76.0,43,14,21,3,5,12,Seepage Loss
8.5,2665,3.39,5.8,171.0,0.0,2792.0,568.0,46.34,109.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,2764,2.97,22.936344000000002,114.96,0.0,1828.4499999999998,396.255,86.53,80.77,81.0,47,17,18,3,4,17,Seepage Loss
17.5,1254,6.185567010309279,12.6,181.0,5.0,2613.0,844.0,54.84,143.0,80.0,46,14,18,5,7,17,Seepage Loss
8.5,2238,19.29,9.0,81.0,2.752,2204.0,620.0,70.72,119.0,75.0,38,11,11,4,5,12,Seepage Loss
12.25,2060,5.769230769230769,11.6,92.0,2.5,2692.0,491.0,57.16,94.0,70.0,41,12,16,5,6,8,Seepage Loss
8.5,2260,4.39,2.2,224.0,3.039,1641.0,479.0,47.73,92.0,75.0,43,11,15,3,4,11,Seepage Loss
8.5,1901,31.458,4.6178,150.0,3.18,2043.05,586.4574000000001,76.79,127.74,75.0,39,10,13,3,5,14,Seepage Loss
12.25,1517,3.306,20.488599999999998,136.47,3.29,1699.4,612.8744,80.36,104.43,68.0,37,8,13,4,5,7,Seepage Loss
12.25,3188,11.764705882352942,13.0,100.0,7.7,2220.0,665.0,57.87,126.0,76.0,44,18,26,5,8,12,Seepage Loss
17.5,656,37.5,1.2,109.0,3.6,1477.0,846.0,49.65,144.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,3811,2.0220000000000002,13.211,204.34,3.7369999999999997,2676.7000000000003,443.8056,49.68,89.63,80.0,38,23,17,4,6,15,Seepage Loss
8.5,2700,3.85,16.9,184.0,4.497,2786.0,518.0,45.65,99.0,81.0,40,11,12,3,4,17,Seepage Loss
8.5,4101,14.79,1.6522,148.08,2.72,2424.3999999999996,398.8967,54.02,81.2,103.0,46,23,17,4,6,29,Seepage Loss
8.5,2551,4.926,2.8347279999999997,138.67,0.0,1996.6499999999999,486.07280000000003,80.91,89.63,78.0,49,18,24,4,6,14,Seepage Loss
8.5,2696,3.84,15.9,183.0,4.585,2722.0,519.0,40.83,99.0,81.0,40,11,12,3,4,17,Seepage Loss
6.125,2759,1.518987341772152,10.4,81.0,0.0,3024.0,268.0,21.78,51.0,84.0,51,25,25,4,6,18,Seepage Loss
8.5,2493,1.482,4.6508,132.04,0.0,1558.75,438.5222,54.37,95.26,75.0,39,11,11,3,4,13,Seepage Loss
8.5,2774,3.1440000000000006,15.745399999999998,141.29,0.54,1980.7,459.6558,80.17,102.0,78.0,43,15,13,3,3,15,Seepage Loss
8.5,2142,15.527999999999999,12.366247999999999,145.4,6.91,2132.9500000000003,604.9493,86.79,109.49,77.0,49,17,20,3,4,13,Seepage Loss
8.5,3046,6.53,2.4,151.0,5.047,2516.0,502.0,50.41,96.0,77.0,41,13,13,3,4,13,Seepage Loss
8.5,2951,1.8780000000000001,10.268864,158.16,2.945,1903.8500000000001,406.82180000000005,82.41,86.2,81.0,49,20,21,3,4,17,Seepage Loss
8.5,2511,3.7974683544303796,7.1,120.0,0.0,1374.0,397.0,49.35,75.0,75.0,45,16,20,3,5,11,Seepage Loss
8.5,2813,2.8,22.1,182.0,5.638,2926.0,513.0,44.05,98.0,84.0,43,13,12,3,4,18,Seepage Loss
8.5,3872,4.59,19.0,165.0,2.459,2744.0,430.0,43.16,83.0,86.0,50,20,21,4,6,20,Seepage Loss
8.5,3492,3.0599999999999996,18.9266,204.89,3.6111999999999997,2704.25,449.089,52.09,99.14,80.0,38,23,18,4,6,15,Seepage Loss
8.5,3877,16.223999999999997,10.410488,248.03,3.2252,2692.65,488.71450000000004,48.93,92.96,82.0,46,18,14,3,4,17,Seepage Loss
8.5,3285,40.926,10.777800000000001,216.53,3.7222,2733.25,454.3724,49.66,96.67,80.0,38,21,18,4,6,15,Seepage Loss
12.25,2582,8.695652173913043,15.1,182.0,7.9,2434.0,717.0,45.48,136.0,74.0,43,15,26,5,7,11,Seepage Loss
8.5,2369,5.1000000000000005,1.6016000000000001,160.0,3.46,2430.1,567.9655,57.58,129.02,75.0,40,11,11,3,5,12,Seepage Loss
17.5,1096,10.909090909090908,20.2,163.0,4.5,2629.0,833.0,34.77,141.0,79.0,46,15,18,3,5,16,Seepage Loss
8.5,2698,4.86,4.0,155.0,2.113,2475.0,517.0,66.36,99.0,76.0,39,13,11,3,4,12,Seepage Loss
17.5,1147,8.108108108108107,30.2,178.0,5.4,2637.0,843.0,36.86,142.0,79.0,46,15,18,3,5,16,Seepage Loss
17.5,519,17.647058823529413,12.9,113.0,4.3,1171.0,821.0,62.03,140.0,75.0,36,6,9,2,3,13,Seepage Loss
8.5,2889,1.23,15.965295999999999,176.15,2.43,2196.75,509.8481,69.39,94.54,79.0,48,16,20,4,6,15,Seepage Loss
12.25,3614,5.136,16.447200000000002,232.25,4.05,2781.1,567.9655,52.54,109.82,83.0,44,20,22,5,7,18,Seepage Loss
8.5,3179,1.35,36.0,162.0,0.0,2880.0,539.0,40.5,104.0,78.0,40,11,12,3,4,14,Seepage Loss
8.5,2312,8.04,4.4,178.0,0.0,2251.0,494.0,63.41,95.0,75.0,41,11,14,3,4,11,Seepage Loss
12.25,3386,7.818,2.3782,224.39,5.93,2723.1000000000004,560.0404000000001,79.28,107.29,83.0,45,18,20,5,7,18,Seepage Loss
8.5,3387,10.32,16.3,236.0,5.505,2925.0,487.0,57.71,94.0,82.0,46,20,22,4,5,17,Seepage Loss
8.5,3587,6.486,19.319312,260.33,3.3131599999999994,2534.6,507.20640000000003,61.91,105.14,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2813,7.134,11.644639999999999,174.39,5.324,2118.45,483.4311000000001,56.71,99.9,79.0,50,17,22,4,6,15,Seepage Loss
12.25,1820,1.944,6.3866000000000005,90.0,1.27,530.0,483.4311,55.04,87.69,68.0,36,6,9,3,4,6,Seepage Loss
8.5,2343,4.122,8.3314,160.0,2.9,2367.85,594.3825,55.96,128.0,75.0,40,11,11,3,5,12,Seepage Loss
6.125,2764,5.172413793103448,15.3,182.0,0.0,2008.0,225.0,62.06,50.0,75.0,44,16,19,3,4,12,Seepage Loss
17.5,1006,8.333333333333334,24.5,126.0,4.9,2377.0,844.0,71.83,143.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,2563,5.9,30.3,151.0,0.0,2825.0,524.0,40.24,100.0,79.0,40,11,12,3,4,15,Seepage Loss
8.5,2961,3.57,6.0,151.0,2.886,2498.0,503.0,38.84,97.0,77.0,40,13,13,3,4,13,Seepage Loss
12.25,3698,0.5640000000000001,24.0306,254.7,5.43,2842.0,628.7246,52.01,121.88,83.0,43,18,18,4,5,20,Seepage Loss
17.5,1046,4.0,25.7,113.0,3.4,2211.0,793.0,74.84,135.0,78.0,40,10,17,5,7,16,Seepage Loss
8.5,2377,16.770000000000003,11.102872,154.42,7.59,2392.5,615.5161,85.26,111.72,77.0,50,17,21,4,5,13,Seepage Loss
8.5,3309,33.126000000000005,9.6822,222.16,3.996,2868.1000000000004,470.22260000000006,48.35,94.66,80.0,38,21,18,4,6,15,Seepage Loss
8.5,2325,6.066,11.169400000000001,160.0,3.16,2398.2999999999997,591.7408,55.48,128.0,75.0,40,11,11,3,5,12,Seepage Loss
8.5,3259,6.0600000000000005,16.949920000000002,272.5,4.2,2569.3999999999996,507.20640000000003,60.28,105.15,82.0,44,16,14,3,4,17,Seepage Loss
8.5,2751,2.95,9.1,166.0,0.005,2700.0,553.0,50.55,106.0,77.0,41,13,13,3,4,13,Seepage Loss
12.25,2328,8.571428571428571,4.7,158.0,7.5,2344.0,743.0,53.27,141.0,73.0,44,14,24,4,6,10,Seepage Loss
8.5,2557,11.96,10.9,244.0,3.934,2408.0,515.0,59.29,99.0,78.0,41,13,15,4,5,14,Seepage Loss
17.5,693,10.169491525423728,20.1,98.0,5.4,1240.0,810.0,57.12,138.0,75.0,36,6,9,2,3,13,Seepage Loss
17.5,1327,42.85714285714286,12.0,137.0,4.0,2885.0,860.0,39.78,145.0,80.0,47,18,19,7,9,18,Seepage Loss
17.5,1050,7.5,35.3,133.0,5.3,2454.0,839.0,66.3,142.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,1884,7.392,12.770999999999999,150.0,4.63,1957.5,573.2489,70.32,130.0,75.0,39,10,13,3,5,14,Seepage Loss
8.5,2366,7.866,4.5914,160.0,2.68,2409.9,597.0242,57.88,128.82,75.0,40,11,11,3,5,12,Seepage Loss
17.5,1476,2.1505376344086025,28.4,116.0,6.2,2730.0,817.0,43.72,138.0,81.0,47,18,20,8,10,19,Seepage Loss
8.5,2718,2.3280000000000003,6.831,141.37,0.0,2041.6,475.50600000000003,69.43,102.0,78.0,41,13,12,3,4,15,Seepage Loss
8.5,2915,4.002,12.496632,145.3,1.89,1809.6000000000001,398.8967,81.69,81.65,81.0,49,19,21,3,4,17,Seepage Loss
17.5,1045,6.8181818181818175,23.8,101.0,3.5,2197.0,796.0,75.17,136.0,78.0,40,10,17,5,7,16,Seepage Loss
8.5,2281,7.026,6.4944,160.0,3.28,2405.55,597.0242,49.07,129.37,75.0,40,11,12,3,5,12,Seepage Loss
8.5,3317,12.024,12.56632,267.78,3.84,2528.8,507.20640000000003,56.3,98.37,82.0,44,16,14,3,4,17,Seepage Loss
17.5,1069,5.660377358490567,32.8,135.0,5.2,1496.0,843.0,49.18,142.0,79.0,46,15,18,3,5,16,Seepage Loss
12.25,2622,4.878048780487805,17.1,179.0,8.0,2414.0,703.0,46.71,133.0,74.0,43,15,26,5,7,11,Seepage Loss
8.5,2632,0.96,11.8,177.0,0.01,2781.0,588.0,67.2,113.0,76.0,38,12,11,3,4,12,Seepage Loss
12.25,2980,6.451612903225806,9.0,100.0,7.1,2130.0,654.0,55.24,124.0,75.0,44,16,25,5,7,11,Seepage Loss
8.5,2127,16.979999999999997,3.949,160.0,5.38,2085.1,573.2489,97.18,121.93,75.0,40,10,12,3,5,12,Seepage Loss
8.5,2771,4.6739999999999995,15.430272,117.57,0.0,1864.6999999999998,401.5384,79.9,82.09,81.0,47,17,18,3,4,17,Seepage Loss
8.5,2789,2.52,9.2774,141.25,0.63,2047.3999999999999,467.58090000000004,85.05,101.97,78.0,43,15,13,3,3,15,Seepage Loss
8.5,3317,24.804,10.8988,225.25,4.0922,2791.25,464.9392,47.73,100.99,80.0,38,21,18,4,6,15,Seepage Loss
8.5,3686,11.526,15.657320000000002,251.69,3.36447,2760.7999999999997,499.2813,57.7,95.23,82.0,45,17,14,3,4,17,Seepage Loss
12.25,2057,5.309734513274336,9.8,100.0,2.6,2497.0,489.0,52.11,94.0,70.0,41,13,16,5,6,8,Seepage Loss
8.5,2852,16.29,8.6,238.0,4.783,2559.0,514.0,46.12,99.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2555,6.789999999999999,12.2,192.0,0.0,2339.0,480.0,56.0,104.0,81.0,48,17,15,3,4,17,Seepage Loss
8.5,2352,21.822000000000003,8.234424,168.02,2.86,2279.4,755.5262,80.61,145.05,79.0,45,15,19,3,4,15,Seepage Loss
17.5,1165,1.8126888217522659,33.5,110.0,3.3,2666.0,903.0,73.91,154.0,78.0,40,10,16,3,5,16,Seepage Loss
8.5,2829,8.538,13.505984,117.59,0.0,1851.6499999999999,401.5384,79.95,80.05,81.0,48,18,19,3,4,17,Seepage Loss
8.5,1982,5.472,4.202,160.0,2.33,1857.0,295.8704,70.85,124.0,75.0,40,10,13,3,5,13,Seepage Loss
12.25,1597,11.320754716981133,11.4,115.0,5.3,1011.0,703.0,63.4,135.0,72.0,44,12,18,4,6,11,Seepage Loss
8.5,2506,5.78,18.2,166.0,1.849,2741.0,526.0,65.22,101.0,78.0,41,11,13,3,4,14,Seepage Loss
8.5,2927,4.602,10.608312,176.73,3.91,2172.1,493.9979000000001,81.14,95.26,79.0,48,16,20,4,5,15,Seepage Loss
8.5,2249,25.72,10.4,81.0,2.658,2172.0,618.0,56.82,119.0,75.0,38,11,11,4,5,12,Seepage Loss
17.5,1193,8.571428571428571,29.2,177.0,5.5,2623.0,849.0,34.94,143.0,79.0,44,13,17,5,7,16,Seepage Loss
12.25,1459,9.12,9.79,134.36,3.22,2108.3,692.1254,69.27,126.0,69.0,37,8,12,4,5,9,Seepage Loss
8.5,2657,5.714285714285714,3.4,127.0,0.0,1665.0,421.0,43.71,80.0,77.0,46,19,22,4,6,13,Seepage Loss
17.5,1747,5.882352941176471,8.6,120.0,3.0,2035.0,663.0,55.5,119.0,78.0,42,13,21,5,7,15,Seepage Loss
12.25,2084,5.084745762711864,32.8,120.0,5.0,1839.0,804.0,65.07,152.0,73.0,46,15,20,4,5,10,Seepage Loss
8.5,3999,17.076,3.1086,145.76,5.14,2599.85,425.31370000000004,50.56,82.98,103.0,48,23,17,4,6,29,Seepage Loss
8.5,3784,2.84,9.2,132.0,0.0,2693.0,440.0,42.79,95.0,82.0,45,21,10,3,4,23,Seepage Loss
8.5,2648,10.72,4.0,152.0,3.209,2394.0,508.0,67.35,97.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,2619,14.35,1.4,237.0,4.526,2298.0,496.0,35.83,95.0,78.0,41,13,15,4,5,14,Seepage Loss
17.5,1259,9.642000000000001,39.151168,123.48,3.11,1425.35,816.2853,87.8,148.51,78.0,40,11,12,4,6,14,Seepage Loss
8.5,3590,8.088000000000001,14.828000000000001,212.04999999999998,3.848,2744.85,457.01410000000004,51.66,99.55,80.0,38,21,18,4,6,15,Seepage Loss
12.25,3663,0.966,21.179399999999998,248.2,5.73,2884.05,639.2914000000001,55.82,123.32,83.0,43,18,20,5,6,20,Seepage Loss
17.5,1142,10.714285714285715,36.4,178.0,5.6,2646.0,841.0,37.5,142.0,79.0,46,15,18,3,5,16,Seepage Loss
8.5,3077,7.199999999999999,5.0,244.0,4.475,2788.0,513.0,44.35,99.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,2871,1.6,7.4,164.0,0.0,2753.0,547.0,48.4,105.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,3465,10.64,10.1,228.0,5.471,2877.0,470.0,54.92,90.0,82.0,46,20,22,4,5,17,Seepage Loss
17.5,1055,6.666666666666667,35.1,134.0,5.2,2320.0,839.0,68.01,142.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,3178,1.21,34.7,163.0,0.0,2884.0,544.0,42.1,104.0,78.0,40,11,12,3,4,14,Seepage Loss
8.5,3453,6.864,17.738599999999998,228.60000000000002,2.2052,2865.2000000000003,478.14770000000004,49.77,97.11,80.0,38,23,18,4,6,15,Seepage Loss
8.5,2884,4.146,12.058200000000001,134.13,7.77,1982.15,459.6558,78.81,96.77,78.0,44,16,16,4,5,15,Seepage Loss
8.5,3087,32.29,5.0,240.0,4.736,2811.0,507.0,43.19,98.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,2809,2.2,19.7,179.0,5.435,2836.0,506.0,43.73,97.0,83.0,42,12,13,3,4,18,Seepage Loss
8.5,3521,21.41,9.1,219.0,5.454,2806.0,454.0,55.05,87.0,82.0,46,20,22,4,5,17,Seepage Loss
12.25,1502,3.5580000000000003,15.9444,134.35,5.72,1707.35,602.3076,70.61,103.62,68.0,37,8,13,4,5,7,Seepage Loss
8.5,2655,4.89,19.0,174.0,4.247,2755.0,517.0,39.4,99.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,2953,8.2,8.7,238.0,4.572,2800.0,514.0,63.7,99.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,2460,6.593406593406594,2.0,165.0,4.1,2430.0,603.0,65.56,114.0,76.0,46,16,21,3,4,12,Seepage Loss
12.25,2867,4.444444444444445,29.8,118.0,5.8,1873.0,605.0,51.26,114.0,74.0,44,15,25,5,7,10,Seepage Loss
8.5,2530,3.9060000000000006,11.909904,141.15,0.0,2037.25,496.63960000000003,80.97,90.92,78.0,49,18,24,4,6,14,Seepage Loss
8.5,2301,20.436,8.268144,131.4,2.68,2109.75,707.9756000000001,87.12,136.35,79.0,45,15,19,3,4,15,Seepage Loss
8.5,2297,9.28,5.6,179.0,0.0,2243.0,495.0,79.67,95.0,75.0,41,11,14,3,4,11,Seepage Loss
8.5,2913,6.66,1.9,149.0,3.934,2391.0,496.0,38.3,95.0,77.0,40,13,13,3,4,13,Seepage Loss
6.125,2744,1.4492753623188406,10.2,84.0,2.7,2898.0,278.0,22.88,53.0,84.0,51,25,25,4,6,18,Seepage Loss
8.5,2409,5.839999999999999,10.0,158.0,0.0,2706.0,547.0,69.78,105.0,78.0,41,11,14,3,4,14,Seepage Loss
8.5,2745,13.03,13.7,246.0,5.004,2695.0,515.0,62.98,99.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,1939,2.43,7.2754,150.0,3.33,1453.95,475.8704,76.11,108.7,75.0,39,10,13,3,5,14,Seepage Loss
12.25,2598,5.660377358490567,17.2,181.0,8.0,2415.0,718.0,46.11,136.0,74.0,43,15,26,5,7,11,Seepage Loss
17.5,1165,7.65,50.472096,130.02,3.61,1700.8500000000001,911.3865000000001,85.88,164.22,78.0,40,11,12,9,10,14,Seepage Loss
8.5,4060,12.312,2.0108,140.49,5.23,2601.3,422.672,52.05,82.98,103.0,46,23,17,4,6,29,Seepage Loss
8.5,3975,4.236,9.185,150.32,4.17,2717.2999999999997,443.8056,50.82,85.57,103.0,48,23,17,4,6,29,Seepage Loss
8.5,2900,5.922,5.206368,150.09,2.3,1880.65,398.8967,88.05,80.83,81.0,49,19,21,3,4,17,Seepage Loss
8.5,3843,4.3,5.6,155.0,3.784,2803.0,441.0,60.77,96.0,82.0,45,22,13,3,4,23,Seepage Loss
8.5,2472,1.266,0.16720000000000002,120.73,0.0,1294.85,398.8967,55.39,87.09,75.0,39,11,11,3,4,13,Seepage Loss
6.125,3483,2.7522935779816513,5.4648,178.42,6.19,2736.15,221.9028,51.36,48.36,77.0,47,17,19,4,5,16,Seepage Loss
8.5,2599,3.17,26.4,155.0,0.0,2782.0,538.0,82.26,103.0,80.0,41,11,13,3,4,16,Seepage Loss
8.5,3536,8.622,18.386392,251.49,2.62414,2547.65,499.2813,63.06,96.66,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3830,2.4539999999999997,14.564,206.32999999999998,3.3152000000000004,2697.0,446.44730000000004,51.25,89.56,80.0,38,23,17,4,6,15,Seepage Loss
8.5,2566,3.2399999999999998,3.113,132.54,2.0,1591.85,446.44730000000004,54.91,95.62,76.0,42,12,11,3,5,13,Seepage Loss
6.125,3491,1.698,2.3624,194.85,3.79,2679.6,237.75300000000001,51.99,52.83,77.0,47,17,19,4,6,17,Seepage Loss
12.25,2956,3.658536585365854,18.3,118.0,6.6,1929.0,609.0,49.86,115.0,74.0,44,15,25,5,7,10,Seepage Loss
17.5,1130,4.7700000000000005,41.04848,130.48,3.43,1348.5,834.7772000000001,85.18,150.58,78.0,40,11,12,9,10,14,Seepage Loss
8.5,2886,4.2540000000000004,6.292000000000001,139.46,5.27,1960.45,459.6558,58.77,100.62,78.0,44,16,16,4,5,15,Seepage Loss
17.5,999,3.726708074534161,33.1,127.0,5.2,2070.0,717.0,64.56,121.0,79.0,45,15,15,3,5,16,Seepage Loss
8.5,2731,7.2700000000000005,12.0,242.0,4.285,2514.0,499.0,35.38,96.0,80.0,43,14,17,4,5,16,Seepage Loss
12.25,1561,13.794000000000002,17.6044,136.3,3.42,1673.3,618.1578,80.48,133.16,68.0,37,8,13,4,5,7,Seepage Loss
8.5,3985,7.986,13.6566,245.29,3.1519,2630.3,520.4149,41.24,100.86,82.0,50,20,16,3,4,17,Seepage Loss
17.5,1163,10.526315789473683,22.7,111.0,3.4,2599.0,904.0,77.47,154.0,78.0,40,10,16,3,5,16,Seepage Loss
8.5,3473,3.294,15.42128,170.72,4.98,2572.2999999999997,581.1740000000001,82.3,125.52,82.0,45,15,18,3,5,15,Seepage Loss
8.5,3235,7.062,16.599,226.53,2.2126,2818.8,470.22260000000006,49.53,102.47,80.0,38,21,18,4,6,15,Seepage Loss
12.25,2792,4.958677685950414,24.0,117.0,5.9,1836.0,610.0,55.83,116.0,74.0,44,15,25,5,6,10,Seepage Loss
8.5,2806,13.64,11.5,241.0,4.727,2760.0,516.0,76.13,99.0,80.0,43,14,17,4,5,16,Seepage Loss
8.5,2916,5.75,1.2,149.0,4.138,2364.0,498.0,39.04,95.0,77.0,40,13,13,3,4,13,Seepage Loss
8.5,3233,18.491999999999997,13.647608,274.43,3.42,2430.2000000000003,499.2813,61.27,96.69,82.0,44,16,14,3,4,17,Seepage Loss
8.5,3460,10.506,20.93364,252.95,3.29532,2527.1,506.6032,51.88,98.09,82.0,44,16,14,3,4,17,Seepage Loss
17.5,750,10.344827586206897,16.5,90.0,5.1,1611.0,903.0,67.5,154.0,77.0,38,9,12,3,4,14,Seepage Loss
12.25,3046,4.8,26.0,170.0,9.5,2178.0,659.0,48.81,124.0,75.0,44,16,25,5,7,11,Seepage Loss
8.5,2877,7.314,8.36256,140.08,0.22,2130.0499999999997,491.35620000000006,65.17,95.98,79.0,48,16,20,4,6,15,Seepage Loss
17.5,1820,1.8181818181818181,10.5,104.0,3.5,1072.0,568.0,74.64,108.0,78.0,42,13,21,5,7,15,Seepage Loss
17.5,730,7.6923076923076925,9.9,110.0,4.0,1664.0,913.0,72.07,156.0,76.0,37,8,12,3,4,13,Seepage Loss
8.5,3611,9.024000000000001,13.6114,209.96,2.5752,2692.65,449.089,52.45,98.06,80.0,38,21,18,4,6,15,Seepage Loss
12.25,1618,3.9215686274509802,7.9,121.0,4.1,1137.0,698.0,40.01,134.0,72.0,44,11,18,3,4,11,Seepage Loss
8.5,3023,14.970000000000002,9.2,244.0,4.74,2796.0,512.0,41.07,98.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,2553,9.81,11.8,236.0,4.186,2391.0,495.0,58.87,95.0,78.0,41,13,15,4,5,14,Seepage Loss
8.5,2874,5.59,12.8,239.0,4.455,2525.0,500.0,65.54,96.0,80.0,44,17,20,4,5,16,Seepage Loss
8.5,3903,3.6299999999999994,15.4,162.0,0.0,2650.0,449.0,65.62,86.0,83.0,47,19,20,3,5,19,Seepage Loss
8.5,2508,3.156,18.651656,191.55,1.58,2222.85,530.9816999999999,77.64,99.88,78.0,49,18,24,4,6,14,Seepage Loss
8.5,3749,0.8099999999999999,16.2,155.0,0.0,2472.0,430.0,79.15,83.0,82.0,45,17,20,3,5,17,Seepage Loss
12.25,1898,3.5294117647058822,6.3,87.0,2.2,1206.0,617.0,55.78,118.0,70.0,42,13,19,5,7,8,Seepage Loss
8.5,2538,5.364,5.5088,132.54,4.1,1584.85,443.8056,66.18,95.62,76.0,42,12,11,3,5,13,Seepage Loss
8.5,3786,2.604,16.427400000000002,210.64,3.5223999999999998,2740.5,449.089,51.09,92.45,80.0,38,22,16,4,6,15,Seepage Loss
12.25,1564,17.106,18.5416,136.3,3.46,1673.3,612.8744,80.55,111.1,68.0,37,8,13,4,5,7,Seepage Loss
8.5,3746,6.03,14.778351999999998,264.66,3.1885499999999998,2786.8999999999996,520.4149,67.1,105.15,82.0,46,18,14,3,4,17,Seepage Loss
8.5,4085,1.3199999999999998,5.8586,107.82,4.87,2185.15,372.4797,51.83,83.13,103.0,46,23,17,4,6,29,Seepage Loss
8.5,3849,6.92,7.2,196.0,5.899,2739.0,450.0,52.93,87.0,82.0,46,18,19,3,5,18,Seepage Loss
6.125,3130,8.823529411764707,4.4,218.0,3.5,2304.0,228.0,42.67,51.0,75.0,44,16,19,3,4,12,Seepage Loss
8.5,2867,3.4259999999999997,8.517672,148.35,2.1,1751.6,396.255,81.52,76.44,81.0,49,19,21,3,4,17,Seepage Loss
8.5,3629,12.51,19.820616,252.8,3.4964099999999996,2644.7999999999997,493.9979000000001,49.95,100.83,82.0,45,17,14,3,4,17,Seepage Loss
8.5,1843,3.312,3.2318,170.0,3.86,1496.4,504.5647,85.58,108.0,75.0,39,10,13,3,5,14,Seepage Loss
8.5,3655,5.89,3.5,191.0,5.405,2465.0,439.0,43.94,84.0,82.0,45,17,20,4,5,17,Seepage Loss
8.5,2795,5.75,11.0,177.0,5.176,2713.0,491.0,50.72,94.0,83.0,42,12,13,3,4,18,Seepage Loss
8.5,2210,4.2059999999999995,11.6226,160.0,3.72,2298.25,597.0242,59.68,130.0,75.0,40,11,12,3,5,12,Seepage Loss
8.5,2746,5.7,6.1732,141.29,2.6,1869.0500000000002,457.01410000000004,70.02,101.94,78.0,41,14,12,3,4,15,Seepage Loss
12.25,2997,3.9215686274509802,13.3,104.0,7.4,2170.0,654.0,54.18,124.0,75.0,44,16,25,5,7,11,Seepage Loss
8.5,2346,3.04,14.8,157.0,0.0,2726.0,543.0,60.3,104.0,78.0,41,11,14,3,4,14,Seepage Loss
8.5,2543,4.302,12.100984,133.16,0.0,1998.1,475.50600000000003,81.03,86.26,78.0,49,18,24,4,6,14,Seepage Loss
8.5,1985,3.33,13.5828,160.0,4.07,1798.0,565.3238000000001,82.23,120.0,75.0,40,10,13,3,5,13,Seepage Loss
8.5,2349,2.55,12.7,156.0,0.0,2681.0,542.0,59.93,104.0,78.0,41,11,14,3,4,14,Seepage Loss
8.5,2653,4.93,8.4,169.0,0.0,2768.0,562.0,46.26,108.0,76.0,38,12,11,3,4,12,Seepage Loss
8.5,3694,2.63,4.0,170.0,2.16,2475.0,430.0,40.17,83.0,82.0,45,17,20,3,5,17,Seepage Loss
8.5,3081,23.840000000000003,2.5,237.0,5.326,2656.0,500.0,41.3,96.0,80.0,44,17,21,4,5,16,Seepage Loss
8.5,2929,12.4,5.4,248.0,4.884,2711.0,516.0,61.0,99.0,80.0,44,17,20,4,5,16,Seepage Loss
17.5,1426,13.043478260869566,5.3,103.0,6.0,2682.0,805.0,63.91,136.0,81.0,47,18,20,8,10,19,Seepage Loss
17.5,1173,7.594936708860759,17.7,105.0,3.3,2626.0,910.0,71.74,155.0,78.0,40,10,16,3,5,16,Seepage Loss
17.5,1463,15.384615384615385,8.0,112.0,6.1,2861.0,833.0,61.98,141.0,81.0,47,18,20,8,10,19,Seepage Loss
8.5,3705,4.918032786885246,6.4,190.0,5.571,2544.0,432.0,46.42,83.0,82.0,45,17,20,3,5,17,Seepage Loss
8.5,3694,20.328,10.961248,250.5,3.37913,2663.65,486.07280000000003,57.3,94.42,82.0,45,17,14,3,4,17,Seepage Loss
8.5,2634,11.8,15.6,183.0,4.718,2927.0,534.0,41.96,102.0,80.0,41,11,13,3,4,16,Seepage Loss
12.25,3589,15.789473684210527,6.3,86.0,0.9,881.0,282.0,37.03,54.0,76.0,43,14,21,3,5,12,Seepage Loss
8.5,3662,9.504000000000001,15.547168,251.1,3.48175,2598.4,493.9979000000001,48.73,100.79,82.0,45,17,14,3,4,17,Seepage Loss
8.5,3501,9.9,18.291976000000002,249.84,3.1519,2668.0,507.20640000000003,52.94,102.31,82.0,44,16,14,3,4,17,Seepage Loss
17.5,1228,2.85,50.59124,130.86,3.3,1655.9,906.1031,84.97,174.43,78.0,40,11,12,4,6,14,Seepage Loss
8.5,3192,9.23,8.6,238.0,5.349,2842.0,512.0,77.38,98.0,80.0,44,17,21,4,5,16,Seepage Loss
